stmt_id,ckt_id
232223,25250
207071,110901
138539,128943
62017,38521
151100,220567
91901,16628
171958,279581
227384,96914
62709,319529
150854,37862
143041,268336
190036,285367
48887,304304
136102,82008
94573,96406
233174,252423
161199,317488
144906,252683
26838,165273
84651,251278
72344,109584
234141,117685
181442,203331
190417,28966
29489,200698
9953,106226
172019,155713
119820,170238
11530,177120
136619,155724
116575,324641
59780,254313
158379,58280
210193,293634
127750,27906
228133,253108
109258,210621
156134,225405
211733,87194
180107,233421
111850,251203
187926,126832
197985,31936
49815,187030
125796,219145
158770,33358
62222,107207
6353,1168
114356,238037
122345,78775
81431,281636
50437,267195
205989,89900
72897,268457
113026,268229
127534,249402
228756,196019
201956,185201
135156,224805
173679,77701
10275,262220
34473,185313
62136,308937
95979,303941
230853,259081
226835,49856
164973,46694
190726,157396
54112,128125
141141,313100
209088,303351
70076,196499
47185,280340
70244,96122
97290,85539
211090,263463
52395,145150
71588,299044
4237,9509
1586,219478
182436,286824
90398,68720
198762,93959
231471,80186
197196,310966
220478,309340
64995,89849
79286,129825
144781,78495
147713,238665
9381,27076
79958,320861
28059,45094
72218,199094
16648,148271
239169,41539
212299,269070
221445,72610
14922,107844
47583,5933
157238,269124
217768,249309
235842,266514
159740,43785
149611,269092
193985,81452
155579,279347
183109,57390
192417,298146
190226,189741
186335,262912
187296,93323
30053,121963
123858,199309
189253,209040
206990,140627
167417,277534
238793,154512
204784,273164
231080,72460
126302,144533
236965,133824
133596,34656
226922,75371
56793,142455
112422,10458
118713,281712
4112,48311
57743,110221
145874,302711
23057,13839
130816,14570
117811,101972
170949,91536
116929,166428
235487,92982
172792,166212
184563,159899
56644,41236
12615,274020
125430,2722
64299,169615
22570,313979
149052,171290
234344,77987
74060,244078
92903,38664
196771,316363
176490,15189
135087,42389
217019,187401
104051,326565
187695,90381
225503,306099
101824,208752
157083,173208
181427,105306
28692,187460
76947,131018
91417,31735
225921,114379
34685,111484
104899,291261
94293,55947
82383,115414
179346,167715
65707,271130
186500,25906
79451,231415
118087,287141
142750,29289
81855,191075
26430,141346
132654,305024
76912,276989
20449,189797
149658,180619
133757,170967
965,252626
98934,175663
132412,20164
26542,297725
33778,67666
64295,263425
45147,142158
53542,197214
124757,276335
196531,122527
129107,48286
90730,95863
143667,85854
43944,270307
67632,40985
81088,283972
62377,180717
75433,191873
88178,312441
36089,155204
23351,216331
140116,297775
84439,312069
194973,33375
87585,282145
39661,137551
98073,19387
172031,153595
2430,272793
35000,279545
239242,110030
24905,302813
35441,45533
17867,101725
32128,174778
53363,59217
32610,253151
18727,251542
25824,18644
89519,94837
97512,146785
95188,70657
196376,303631
184205,88304
185350,81647
148200,61088
187481,327684
53332,257993
122967,187747
228024,21790
189663,76490
24844,114841
22829,296358
206402,140852
43219,235784
12418,241133
203583,95823
195597,162742
224076,106858
21591,151311
193589,121160
225031,282700
13531,301590
82975,160959
161817,144765
184634,231696
235396,147037
30590,215805
204584,157448
201835,220453
4842,134129
59457,84454
175012,71859
80778,275512
186848,200128
239312,182924
16447,111821
64736,56898
226590,78849
120015,6981
94332,109698
52320,241236
1337,57727
6649,306690
104029,26245
220565,41970
153030,311121
29348,75514
179460,232555
217034,302329
49511,148130
60939,90081
159244,244072
99212,193388
8137,81321
39638,142050
99962,28689
5158,156742
177269,243568
155984,164011
20121,12939
119888,76824
151901,59102
184240,42636
162593,285642
114671,189438
193054,7630
38832,311135
5571,12405
203777,222730
144135,40966
154716,129457
126214,299286
184939,27509
65206,326113
38382,59562
37305,151170
26739,152963
98868,74371
140528,319574
28562,162561
47800,292413
91430,321968
4223,97430
2504,147597
96190,297805
75523,73158
33080,121938
152508,81570
147580,287292
40916,38035
18829,148908
213354,235307
63952,1755
117976,4744
154447,69110
195613,210176
195561,176806
194381,221280
77684,290185
75449,18888
117283,147168
8034,142069
94282,122033
85821,302637
118223,317266
84872,79206
4313,55800
94245,178615
41685,98516
108030,42898
64075,47465
178161,109299
11850,94272
68458,241570
170039,269378
103075,305411
179604,251997
17021,68162
214349,34187
161925,253535
225591,94209
74824,205514
28795,131779
133493,127955
205535,132509
109169,168088
13514,224790
98649,247623
183276,6352
232716,144911
136041,118990
171988,246060
142237,221665
48999,47571
158666,49506
161382,193489
181157,282231
125263,293754
118963,198493
98000,255390
35149,274917
106148,48997
165014,84306
53302,101587
198314,138986
15186,15445
198991,96554
185781,28489
22754,298387
5103,42246
53555,280976
226381,162330
212662,220230
233521,84441
109011,165985
133234,38131
51505,106874
25474,153415
167978,203881
52749,321909
176426,308641
95995,217491
127349,206553
190319,135882
42201,258845
132933,209906
204910,141930
49698,125676
63334,10536
31103,219640
196682,30040
133539,233769
119729,25398
121843,168104
179437,245268
207449,168172
197078,161474
91933,2483
180645,193607
170161,304542
34125,296198
79825,74181
165057,50346
191937,111390
177607,252689
202634,191554
3826,31645
20102,197792
92171,12164
70569,57008
171287,319003
80150,122895
50144,247652
51368,289869
60493,220913
17151,15498
87891,324507
100422,74490
176146,109840
147241,47827
214836,136214
18832,170535
54799,93603
81094,237026
80607,93456
37327,250069
48895,129323
179943,323555
148547,243508
144463,264526
67958,296571
166698,235712
161785,170922
35072,104442
36927,297922
219344,75313
75908,66085
90541,10205
128282,105694
88622,198888
207442,267167
15318,273114
236795,105286
173828,102925
24862,89523
98992,21848
133154,9842
222636,178006
190044,213248
166004,269017
107269,133928
196825,183960
34322,148426
93133,7228
124421,315306
194280,262821
99336,122826
120455,60239
31243,69266
32435,6599
129937,312522
23220,125762
133908,217062
29684,64841
173583,54801
61718,1082
154812,13544
135218,9512
354,279240
11929,196334
61187,248487
137297,59924
52252,227166
219500,179495
65567,270212
112855,134064
102417,159572
107194,251102
124508,287556
216796,23323
3100,327802
26957,323160
39223,104634
124276,159258
156867,168206
208306,142986
211085,72017
200605,94361
172784,285228
120661,190561
199873,284495
230978,210395
156641,134974
157848,169788
149560,182552
54436,321094
80752,279445
202820,290379
68376,11746
67959,250071
21945,318791
139661,232262
236586,127768
76039,325325
7130,50428
112300,291398
87689,211548
25665,67404
98296,200425
131278,8710
56064,211970
180532,163842
80980,268319
4578,146240
157795,132430
112782,316892
62917,327477
169530,26417
87217,195620
173732,87414
196809,137107
233038,261344
73840,8879
231984,278147
16225,87156
176797,328888
102725,256417
63207,210327
101446,189606
162310,10993
73097,165715
102231,127025
50196,66847
108796,77931
238828,120658
117852,131358
53052,192132
238781,254515
140698,272870
6452,130862
12727,69095
74328,250132
165735,100734
100458,126926
66480,305133
147538,119123
222438,261440
120057,268278
94949,262603
120305,289669
7286,12818
208981,12381
14642,81791
172660,154366
130956,314075
96026,190243
175851,139898
28865,197069
42141,194105
206694,317178
136679,126368
166666,189100
43704,180192
41447,205476
214726,220460
216648,92972
112520,7903
6779,298238
123279,113112
1309,246613
178483,156462
9281,25460
144419,179983
119846,316302
237770,34517
179126,34241
79361,51793
156852,74173
88757,138834
150600,86012
27532,27491
186678,83270
152791,46035
61106,204982
168272,177254
18716,301009
37129,32240
40952,94210
208590,98570
177843,114114
43648,208543
173170,70402
183570,267510
224954,131509
195210,227026
223418,208112
151409,170451
29747,260926
47385,147443
237310,156255
97656,286632
77132,143304
106445,58676
64491,258017
175392,175682
44631,83597
211259,15911
62072,307987
32046,12936
1592,18976
108949,93109
141251,52621
25549,76831
104477,41247
20196,108763
209013,202072
214030,173139
230862,94649
230582,220928
3854,284101
90448,173701
1425,119600
214269,149730
183660,188689
83801,317718
102236,160897
146744,24942
233280,206993
202313,232984
231850,34348
205235,114696
15461,179573
106250,48428
111055,280692
63357,273138
239474,36867
117027,115335
7189,87694
224619,59698
76905,37578
211489,233243
200975,188309
84123,187396
97651,297950
7149,139081
44260,314497
137268,171931
182527,210614
152186,103471
139240,308191
62817,157463
111411,126863
21187,160919
99367,175684
5525,222305
15351,5941
182501,191981
226545,312604
216204,217497
148444,132504
68491,156731
32764,150736
235546,75829
204551,186325
237121,1107
96962,71582
181668,108694
194549,130988
161844,279607
21363,147581
87050,301872
156776,50450
231390,322427
186754,104132
197667,125790
52229,148386
114807,187329
116730,319830
152848,266255
98889,62040
220448,66626
196274,325331
156662,37593
174991,5871
89345,318907
163230,7808
212784,84415
46298,77144
761,122329
53615,246321
217942,255029
226551,75684
22847,182146
202950,122493
177959,228286
95105,148439
22367,155833
131950,220870
205190,318393
223775,286399
200048,98700
16943,323049
227361,62041
106511,261955
44057,327060
202335,112258
135636,294260
132833,323670
156340,225588
5151,140139
118151,230845
32225,277378
12518,18112
152729,180638
115653,244248
176155,125051
100972,60007
213426,321961
230341,298438
171505,15829
126622,191947
88423,61604
12015,292470
170759,305251
171846,163857
165836,225092
39993,109148
111316,183696
175904,269623
151453,197413
164061,169051
155230,274382
167397,89324
150471,9027
222152,244691
163641,187177
210355,309573
149662,188676
5737,61313
215483,97194
207047,142648
64987,110921
136513,207007
152256,184034
154,224451
185734,185160
166751,186999
188996,38890
21054,138084
95534,193784
83260,55515
74218,283858
47727,41726
210411,166960
66857,42157
123500,11977
138649,218058
103478,134191
146195,197787
109786,282957
124405,147254
15542,203241
166002,160952
5834,186543
15847,264482
102613,117367
54465,62593
195195,241573
197937,316896
89753,190424
13973,214482
56892,183525
78916,197905
22098,63502
168411,152674
229063,211520
63527,72756
131956,170473
174553,278946
55160,152619
21830,298331
102609,62917
6915,115250
237939,240186
213297,319100
157857,36785
172815,88395
167123,74879
57502,291728
115853,32423
206431,278638
164947,170509
20363,134662
112544,210387
80951,138963
217428,121717
125926,18491
185619,145626
214222,10282
61698,60691
114452,266967
160544,189344
210892,34837
90243,77208
37562,294501
98276,148815
13478,239746
132444,328244
179684,322596
44176,127102
38291,43649
140131,280447
95319,54919
111357,22506
59365,127702
23524,167960
89407,292482
136240,219769
45230,317140
172027,275164
81369,220412
230064,68930
157029,82363
176662,48556
125159,185536
111385,131496
78747,136942
209354,212723
32210,210324
232932,301302
182828,269490
236592,197482
12858,256781
30311,192836
128967,40144
222805,139794
112254,77015
129152,300526
122423,112470
157645,311002
233128,258328
4205,86008
145163,328919
169309,252052
178481,30529
186900,236529
33787,274738
43186,317324
54485,262947
164372,303099
74216,18211
211923,127656
48804,307123
11879,278973
91559,187864
55465,4296
185820,316670
113625,86044
135188,15642
56307,142931
76925,269329
76122,299965
40818,48557
22639,46554
166077,234598
166246,142905
134522,139867
134318,112121
73674,157963
161476,205928
92606,194011
100403,100789
118911,188785
152957,200277
138817,43422
233135,175286
100223,127654
225869,170919
69952,303126
139233,23530
53412,158442
215285,111173
16059,103704
97678,177749
137432,236790
164052,235721
131929,27307
38512,27861
154380,152334
130269,13058
57497,321099
20064,20169
68690,32520
4923,138960
194060,271524
176876,97771
53026,18007
4270,49962
221399,278601
179960,201793
235715,171679
228998,294849
206919,77439
141948,150402
128528,305801
125989,195546
33628,942
159825,57560
176218,125236
192726,137424
69078,272777
216486,207690
145375,31848
83913,123045
34675,53251
238249,128258
24154,256377
70109,228883
135440,114103
50301,47821
83112,60991
45286,124086
139828,256832
118264,79773
1177,225849
153786,170912
107031,75976
137651,256056
206179,222304
110485,304196
136225,189102
165514,37436
199671,271781
81757,290214
37782,156874
219857,18971
71541,213815
213595,248650
130628,168794
103901,185613
141168,225050
236601,90951
125505,100496
175477,86319
73274,297254
22898,270428
34658,217735
207315,5523
118386,250487
191536,207684
237076,195937
115884,91938
98131,84762
36575,183907
210136,100112
6795,253634
49089,42745
172534,92960
153730,148660
59018,117712
237102,26569
222581,131028
117241,209170
28017,159079
93442,59832
90857,262055
171948,132301
229418,191801
232283,27263
195266,288136
24456,219868
25397,194946
132581,141117
184655,316274
179558,112760
86321,166821
7221,87486
51860,126675
126736,124289
225749,255090
11722,43753
239304,208677
34720,286740
231295,155946
167227,235702
92609,213722
159455,256158
63601,63838
85545,73024
105116,248631
87950,58719
228854,223390
175456,202915
3194,54758
87977,311132
138067,224760
86346,146883
52518,325994
131051,82881
91724,86181
115152,72194
39296,172117
206097,56720
185420,29425
203902,67547
162644,11225
123177,223368
212443,328739
5994,183989
230261,115427
75087,108246
118500,74765
236195,153416
147238,181672
175270,279950
84370,14903
34151,227391
71220,274921
54188,147402
135750,31030
206836,65246
86595,236346
140037,71335
178913,41133
153771,55016
20315,5995
194736,243827
10089,132178
174615,103178
142902,54049
152511,115737
80939,258523
165088,76008
45857,257068
136689,36200
61335,12845
39608,89116
231394,184303
56338,232531
227789,291840
215272,186092
62835,317936
119893,231612
17819,117911
168789,10229
85028,249469
15357,40913
172722,297581
151551,294568
127460,282266
50932,20655
213690,144261
138244,166346
199318,246615
25998,323029
56863,264086
85609,238722
27858,321673
154561,180646
25089,207078
3399,242635
48400,286242
160599,138154
127407,121224
167664,309874
41398,22534
47961,234780
115113,108715
96774,96193
216461,185499
77740,190750
157773,14292
63741,170511
136365,59010
145247,55759
392,275179
223170,157694
234793,244231
123161,216722
40973,23578
136883,236963
3095,64847
66105,155716
130904,269777
159398,189028
54808,254240
183977,136733
58506,42642
75380,208657
178497,95398
239889,140761
114177,150316
100226,133877
29456,227407
106632,196453
42524,39631
234351,305834
106519,276049
5987,193058
11376,42614
55682,88982
175742,55182
76150,183076
200721,115953
194037,249879
124339,50794
147785,211136
99774,223352
97045,221327
124580,50084
204783,238920
120433,138557
184779,311446
125869,42131
82527,60943
235195,255679
234290,99991
219575,142605
65975,205569
200703,307977
35912,119777
115387,129473
199132,303023
129880,129848
207128,6802
199675,209766
226125,30724
177098,270591
219783,157933
47530,115478
172973,136099
12648,85988
229849,44682
40252,310939
184851,288822
52704,62254
130508,75452
4988,15488
55735,261209
92328,294538
176728,187188
144711,308337
62273,69657
78028,318151
213193,203907
170641,32991
141012,83779
150413,231199
108287,222264
65951,24312
51543,256516
114716,92088
6396,34548
219613,304876
227157,14515
145646,286465
192200,206724
232671,262136
77018,318164
101422,161693
165012,79591
124122,246279
102657,153211
176815,129826
172170,17783
3759,313373
226993,271287
102237,54445
13633,223644
235282,33530
73744,29626
93874,113793
200977,309923
210457,5783
202500,103946
190977,43970
94306,93078
126253,135963
14301,314963
69574,137561
153906,13384
42642,293180
50264,295949
18962,42263
206260,140468
113869,318108
15991,189906
15781,264872
56383,61149
163937,25190
23579,74760
197477,99678
8031,180940
90372,118798
102337,50929
223593,311324
101341,149277
222817,260073
23519,170301
68278,276775
62696,76250
40597,239928
179457,233806
206522,5979
119962,303501
224560,312740
153988,39251
126927,209800
206263,185196
201292,249746
137626,71399
74044,164496
160804,31247
119092,238952
66443,135817
190986,157639
167656,116042
201427,159390
148645,274981
96519,295869
215123,134604
114176,259029
120319,182614
15708,249445
40411,119501
136815,71940
147421,39089
18624,145590
142042,215109
25706,296887
134868,120476
93116,293139
88225,75142
117430,196727
23290,175560
4741,140673
161420,17412
95276,61915
29700,36163
119944,64100
209279,21941
181588,89643
203836,187838
105538,13596
94702,267427
207460,9747
103087,197774
153331,59761
184731,80009
59221,270283
213527,188999
165888,260652
96078,292631
143027,315541
113103,228533
169971,124642
152258,256258
228413,319190
155380,272833
126532,327943
712,127289
138074,164234
15997,173142
6494,311606
117127,315140
89101,159803
12906,42968
105620,158481
69294,152719
122511,240332
122763,3174
196130,64607
33796,250743
227935,31807
149258,273567
201561,11454
85767,153265
183464,137229
185493,23600
86741,168695
174173,233789
208199,244716
138905,168987
63874,171098
146352,201811
187510,294864
189029,55092
1417,309554
232126,98141
125882,4570
132734,66717
119643,38840
75553,69146
225083,120407
144243,220953
94411,271612
169723,184686
73715,157711
191200,111934
39958,141758
1154,205067
124164,297529
200277,137685
142496,142650
106565,228080
32124,89205
123624,29291
98016,275096
161439,326503
222240,277271
90649,323369
172610,20954
147439,190598
198170,210388
119250,154165
107665,214975
32393,76556
153518,18190
131396,300182
137936,81474
95656,227934
157838,191794
101382,46894
103893,186679
129023,140231
16829,140378
96437,44787
150219,127108
41449,313460
221872,155749
89185,99949
23948,168005
129850,63282
113995,289585
45957,313058
190164,291864
223990,313540
192558,254922
152296,246679
190462,115707
179475,87609
88799,208612
111364,308567
116931,204702
162734,254536
54868,323373
238037,270872
50295,46893
183252,261608
141541,163954
189866,241016
230717,181296
11000,295186
183355,289536
188879,15753
170932,148787
67279,13740
217860,92842
10301,61765
87172,255950
60668,67427
179833,49155
183154,34199
41138,95916
20207,10530
60415,303919
39553,130298
136085,172434
119088,47470
138716,42334
227910,280082
89821,90420
3855,251812
112019,218375
179989,42188
39106,78791
167720,138364
156414,23165
33832,137552
127220,102370
145919,265321
221414,199657
206344,292891
220242,143107
73825,271358
81460,52648
232494,212455
209157,66819
22990,216418
177892,264546
236314,67067
106119,204706
61251,78269
153219,296083
102270,63664
105083,253755
179351,2292
118770,147618
77157,45362
178063,144292
156758,319770
159426,51719
43378,2254
50591,140774
234669,25527
1746,318675
200008,86189
116297,99843
199435,30748
27299,191072
180129,148236
81869,260312
17291,98464
154047,8659
135798,29433
185863,284283
237800,37369
175440,291740
197321,87541
65028,203686
196737,244648
230361,106350
217828,71108
19514,217339
44403,104038
186839,112270
215279,133761
224545,145033
26727,235163
133764,219986
204238,301569
27470,30800
221962,243168
229238,325259
73980,285476
70677,92048
107678,14134
33698,316527
90576,34430
87342,130265
9651,126594
34793,152475
13518,246809
151510,51783
87672,3379
224416,259185
32158,20780
123855,283815
140019,301489
124469,283000
1013,7895
56193,6641
69458,66161
193856,313423
218794,162773
67741,154715
164779,1927
1568,201032
95922,99613
48722,12522
134473,164700
28029,234092
211069,199882
23892,239303
199697,78585
121380,283234
153630,193422
7223,177219
46716,121148
234594,72531
208329,328153
187581,177228
147440,158198
171951,245392
25650,54005
1280,105066
74891,145809
157337,260498
193267,302695
175016,304728
120152,300941
172196,7514
155171,162668
145165,218774
125521,64750
801,104050
79665,261649
231206,293258
33074,118086
55497,199154
127446,136929
116724,277613
10405,242596
212023,121131
8567,220496
1621,43318
50423,179744
22581,173709
155752,327659
53139,107203
227297,135509
144024,111522
114471,129145
155589,251476
19256,259627
12997,81718
53014,163680
190435,314801
107383,97041
163301,271583
28012,53359
47915,122202
43304,78792
190250,294581
232877,41981
149316,98007
175724,287679
115318,221598
110025,318366
6486,27241
165619,108923
176807,157999
69964,700
183186,246870
85646,78726
92689,4019
203909,319436
91497,233743
239927,31711
142915,31657
225223,105963
103044,321370
100285,219625
26478,284806
5909,307731
100271,74427
174261,163333
30224,288543
24385,280481
197219,26609
89297,209353
217614,50536
122785,133377
210482,113490
20976,99634
193720,271609
136163,1512
116502,245125
141577,87419
59599,216636
102680,107491
167835,136118
230466,43976
182515,21130
171703,181732
165464,34914
53606,116904
181491,268467
14472,160398
142294,293890
166216,165282
118374,304022
72173,298080
106000,277832
78205,324056
130510,49907
169412,71493
178861,200860
46044,278128
144704,75186
103570,57023
205205,130470
103926,44587
102331,73429
146784,216218
207369,298479
133865,289075
125022,68300
117583,178366
141249,226015
106760,71695
154515,30867
133978,266896
58801,60969
186853,59887
54412,74192
181366,127000
203436,83941
126047,104910
209206,191793
25047,277002
159565,26523
113233,164846
143390,104809
122519,115744
10245,141434
146320,280958
12536,82552
112176,307532
7737,245349
104918,61657
170841,270799
58198,213822
210336,45920
65347,77279
186929,304540
91371,314699
165044,163658
197292,10098
204792,154996
128300,92383
23431,308314
181619,217234
208038,184083
224045,122277
185025,109214
225066,32152
1410,307956
128741,37814
41401,90292
231148,285540
145198,176623
190420,326334
27338,90388
139250,284871
191494,8238
64947,125595
90442,209988
99644,55793
63013,259830
148180,65065
194779,214487
52911,39688
229614,279459
198110,52590
63215,61934
161563,176496
220414,3615
125012,2147
129131,175268
108826,320579
112656,221510
66540,43653
145108,307227
92533,73063
225721,34368
224567,284414
70974,17446
77158,137087
77021,307345
237156,116965
32855,259500
117078,64107
104833,18721
88952,310537
15858,5169
41496,303830
200746,49815
157483,48853
33452,130705
54785,123761
127079,67068
65428,233788
125798,182461
109736,137861
68184,106408
183294,119111
30199,122301
103223,309263
15037,85264
50825,173950
107590,60951
65401,20372
202152,255621
15842,38466
124941,162626
198651,85749
88152,229254
84704,27126
16160,271301
30793,171421
163668,3898
50701,110274
100822,9228
6351,311648
62487,99412
105930,211057
117209,124457
142130,11244
18972,210935
90685,191564
8885,176996
27677,4591
167365,289307
150489,176772
14868,74985
185116,159702
222562,46225
116685,290951
231137,298361
135410,45016
134554,326344
159797,231924
88307,115097
58322,204060
129327,148368
167204,69282
147758,74015
112270,26847
90265,35168
199664,55956
173624,308421
198667,308499
142064,298235
123196,310033
174283,305144
195290,130692
225812,165078
58873,154124
157739,130631
68682,40098
125005,4352
128777,278436
191804,186870
95170,50925
198789,73534
170094,237893
31017,115625
235100,282824
107138,102025
70313,243769
19432,156801
169123,148531
101933,39961
142266,266222
125439,324001
95503,34303
89135,62231
148947,62228
90862,194908
63140,179891
79377,108356
171599,165173
179697,189210
237056,141522
203705,149117
232602,14152
117098,223474
144130,113400
82233,231111
59035,302006
65957,120396
56114,195066
96879,129867
212717,68538
54242,64591
31548,192321
232740,223419
18013,59894
196588,231663
222211,43116
121867,82835
205498,168490
176592,290476
173079,272372
90020,215761
148953,123410
118342,268714
201142,58936
198355,303587
73521,294930
80312,205626
3670,81619
37616,322966
31223,179430
218564,53101
114957,86529
77257,207514
41721,235221
54591,18096
78036,229432
218026,134066
207610,164488
167801,123274
114516,327168
119337,200594
1616,269171
122643,265919
229334,91177
155530,294750
183716,20768
185622,111365
94376,202397
121915,162255
180905,301278
214538,44647
155243,85476
157295,254335
43610,40350
20639,164587
30971,178190
16555,246271
217998,297173
146398,8091
169083,80444
160360,52450
170820,191880
73204,159368
152270,114460
147578,90854
39972,24812
86343,108351
214631,295336
18684,16740
101383,19958
191271,14684
219840,260292
177954,240303
98854,200753
16415,139883
7104,182252
141811,216849
141964,24974
194803,301863
225975,205868
49895,44467
88214,66112
83905,138227
196399,226378
227155,118715
206136,95016
161165,243200
39701,25942
202210,230112
230423,191481
215504,55190
198146,206497
24996,283467
180617,156609
167487,239732
236205,99808
164514,144595
25262,27294
81156,300091
165651,124581
46155,6278
178115,297347
147892,68034
236903,165942
112828,230039
181105,248542
45043,77879
110925,96480
170028,152175
149486,190005
40392,139201
68836,280779
205883,223799
32678,289979
233410,49022
78258,60678
177553,196649
239527,291552
107709,17149
189343,297174
176129,130592
199579,85781
169025,90268
45375,23858
90123,267502
168881,15774
135494,214602
111811,70133
18702,124687
103138,141576
33347,301401
185051,169222
217839,49859
103612,47728
21749,237864
19693,269284
216862,36425
8841,108953
144298,289227
57654,41680
101859,190477
173202,201923
132194,261869
45081,211913
104172,101805
217737,190689
98014,130064
124898,270695
167890,295972
35954,5738
154090,302014
102314,164848
170414,119326
67149,202175
26789,255514
225058,108665
89315,160732
108133,122830
22069,133865
42908,184429
131160,285020
25132,166718
119653,44424
49364,297006
192172,167871
57794,19255
212494,90240
142569,54437
118877,229928
107064,11806
183324,157107
90948,139443
46172,326885
22650,75766
165849,204047
163202,223593
155216,244944
210857,266583
110340,5747
196447,274236
19103,221414
218284,270558
137708,245939
99693,262836
23353,274192
133785,283712
139931,164171
219767,208782
173528,43442
127502,84048
78569,205112
150189,77480
186581,157071
42196,163871
32417,175765
1338,112856
76119,77225
166804,54174
32120,251372
118903,129847
106118,39525
174787,67278
238161,242790
117203,5735
54349,181965
166663,295499
236302,20850
13940,123705
235540,165678
173818,258169
145507,256020
26004,141703
189302,242957
126333,133091
211581,249631
91953,140687
199581,292076
101821,187276
84462,309830
221999,285621
122314,132728
179545,194384
116430,11270
30447,67500
76866,153434
37407,100202
127074,74300
106315,44732
192001,223273
196304,181839
129728,109195
179199,252894
99619,199561
60878,318512
127313,241739
206861,32101
6013,127801
79350,222913
33197,25477
87241,80299
5302,62613
228896,285864
162541,102500
231108,22137
122551,40326
99413,98099
153378,302489
184540,170372
32669,309513
131700,39061
69785,174885
137686,273703
15809,162956
59207,144907
225011,268083
125551,67758
180439,19769
181282,290805
158890,72611
195454,248742
154636,8043
78739,298189
215134,245709
165641,93488
142062,114458
218616,230964
156585,34402
50741,165624
87005,252081
166157,172176
78895,188
216331,193071
51923,192366
98302,325883
114577,171425
25525,152731
134837,258797
201415,8917
40086,200595
44189,321475
174708,181567
159551,207848
30086,239374
207108,251553
61467,115832
205971,142842
212520,125660
192583,64916
208390,274634
211914,306772
24815,284725
96460,221348
233578,98771
33900,68281
223921,292272
171923,89571
161135,56900
175894,121322
151641,162794
202468,124034
112116,169109
65109,273375
200796,54426
37644,118478
43560,168715
232203,156375
22751,59078
234933,243251
162145,219993
68224,66641
118160,13350
24364,215370
216550,264402
82785,245845
131566,204690
225158,60524
62584,31052
59430,202162
232445,194880
90923,180056
190991,222254
42728,321162
23891,292353
157318,220003
130272,253240
189528,73699
4030,114975
126506,201445
205003,268858
123272,267073
39315,302909
159416,137206
82583,94965
5578,55090
197933,287572
109798,163360
36213,29954
35426,168000
209342,17750
22208,240714
233762,22637
217547,153034
47615,157111
154586,113380
204947,145155
22485,280609
158370,284401
60850,21873
649,328193
175025,18326
120096,13771
6810,247471
206285,280479
14648,97420
94300,98624
171395,165913
168024,43454
235619,259508
121255,60367
73902,235424
97387,143403
2840,151905
32020,241665
116328,234465
132709,266702
74782,149731
173927,151134
99844,2108
75630,276892
85460,200272
77428,76205
95128,181527
9926,253516
34282,84028
39470,200037
105218,80477
122805,157931
31134,79413
129283,27768
7986,107604
98269,84856
96065,316092
141645,168968
48847,25559
101188,288788
184765,246856
161302,24951
80300,208585
92917,55251
127606,304782
142753,81694
145324,151836
199346,13283
57065,318243
187878,273295
120909,184887
38106,136113
57983,215148
9258,59683
73773,162064
207899,133610
46201,311369
97453,305117
119210,171147
37187,309500
208468,60814
95703,320699
229433,312251
82040,310336
121946,208781
64871,234656
106369,115031
239383,60578
57927,99673
69761,271269
157269,46881
77287,85768
237917,117535
35295,65655
43655,249372
130828,187233
129116,186707
182308,275281
42238,190162
160813,92616
87380,168792
49373,261932
80948,180553
151526,40486
103617,281573
85444,159809
191180,46487
84680,71732
206866,87707
192371,159589
204536,162345
143389,138746
147109,272687
172757,305522
51551,66252
29490,26955
6821,213442
197274,20729
221868,76012
125586,52399
226979,164252
207215,206174
198952,233256
56038,47768
75875,177514
7747,314717
164723,191152
120707,249055
147531,5606
124453,10942
195164,122600
42082,188840
224350,243529
194558,146894
34913,136525
182166,182242
42683,280274
55000,293302
187861,243566
26563,238690
225033,233235
3287,198422
144274,255586
93891,118905
142762,93539
181680,254897
117181,141457
129308,99226
155433,259557
122274,300146
218788,313481
58151,141377
30591,134877
160222,212917
76066,120152
190255,17124
179981,212790
199820,54062
214993,314035
236743,194239
108214,141607
17027,198892
166175,278567
32183,157398
67884,236985
115621,116667
13037,254621
45100,217584
131770,302252
160597,138264
125646,63388
165744,98682
41817,280928
33772,55608
140122,221658
192276,79361
128464,25625
30229,318440
222998,143119
161485,311274
90507,102612
93015,274384
219904,307856
92891,286913
98465,128586
97267,71440
108758,306191
222773,245493
146482,73043
100579,314893
26925,314881
61991,313700
97362,97954
1810,295180
176708,230282
5760,280676
145451,151591
64157,214678
115639,33500
36565,66781
60489,107292
233620,88208
110393,302668
52025,216765
216651,66582
20209,248011
232151,264778
230795,300641
109473,220861
141036,292258
34067,36258
222319,123962
46435,234964
81228,82812
219671,29727
185106,192611
62025,196249
78513,130858
60854,246639
187514,323638
99661,235148
171774,248103
115544,167743
208133,209143
33855,162746
223799,245897
48058,244649
207726,95965
62076,150091
203838,122792
57374,2574
91959,15493
171889,71904
48355,142027
213247,256055
135824,122965
11111,30293
172907,231638
104785,311502
226140,42413
73793,222098
103308,231314
221621,210202
164568,268133
119470,107205
85674,59176
200986,68935
161872,211391
54365,2981
162191,92742
6634,59955
123654,240801
169864,131431
8980,65106
184413,19132
16552,260600
103484,155068
66260,227469
152372,195363
63115,156336
184734,225309
144244,112593
210132,57033
153201,145629
